note_minus_2,note_minus_1,current_note,avg_interval,label
29,46,43,7.0,1
46,43,38,-4.0,1
43,38,29,-7.0,1
38,29,46,4.0,1
29,46,43,7.0,1
46,43,38,-4.0,1
43,38,29,-7.0,1
38,29,46,4.0,1
29,46,43,7.0,1
46,43,38,-4.0,1
43,38,29,-7.0,1
38,29,48,5.0,1
29,48,43,7.0,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,48,6.0,1
27,48,43,8.0,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,48,6.0,1
27,48,43,8.0,1
48,43,38,-5.0,1
43,38,24,-9.5,1
38,24,48,5.0,1
24,48,43,9.5,1
48,43,38,-5.0,1
43,38,24,-9.5,1
38,24,45,3.5,1
24,45,43,9.5,1
45,43,39,-3.0,1
43,39,24,-9.5,1
39,24,45,3.0,1
24,45,43,9.5,1
45,43,39,-3.0,1
43,39,24,-9.5,1
39,24,45,3.0,1
24,45,43,9.5,1
45,43,38,-3.5,1
43,38,24,-9.5,1
38,24,45,3.5,1
24,45,43,9.5,1
45,43,38,-3.5,1
43,38,24,-9.5,1
38,24,45,3.5,1
24,45,43,9.5,1
45,43,36,-4.5,1
43,36,22,-10.5,1
36,22,45,4.5,1
22,45,43,10.5,1
45,43,36,-4.5,1
43,36,22,-10.5,1
36,22,45,4.5,1
22,45,43,10.5,1
45,43,39,-3.0,1
43,39,22,-10.5,1
39,22,45,3.0,1
22,45,43,10.5,1
45,43,39,-3.0,1
43,39,22,-10.5,1
39,22,45,3.0,1
22,45,42,10.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,38,-3.5,1
42,38,26,-8.0,1
38,26,45,3.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,45,4.5,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,43,3.5,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,45,5.0,1
19,45,40,10.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,47,5.5,1
33,47,40,3.5,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,48,6.5,1
32,48,40,4.0,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,47,7.0,1
33,47,40,3.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,38,5.0,1
47,38,32,-7.5,1
38,32,28,-5.0,1
32,28,47,7.5,1
28,47,38,5.0,1
47,38,32,-7.5,1
38,32,28,-5.0,1
32,28,45,6.5,1
28,45,36,4.0,1
45,36,33,-6.0,1
36,33,29,-3.5,1
33,29,45,6.0,1
29,45,36,3.5,1
45,36,33,-6.0,1
36,33,29,-3.5,1
33,29,45,6.0,1
29,45,36,3.5,1
45,36,33,-6.0,1
36,33,28,-4.0,1
33,28,45,6.0,1
28,45,36,4.0,1
45,36,33,-6.0,1
36,33,28,-4.0,1
33,28,47,7.0,1
28,47,41,6.5,1
47,41,33,-7.0,1
41,33,26,-7.5,1
33,26,47,7.0,1
26,47,41,7.5,1
47,41,33,-7.0,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,50,8.5,1
26,50,41,7.5,1
50,41,33,-8.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,40,7.0,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,47,7.0,1
21,47,40,9.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,48,8.0,1
28,48,40,6.0,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,47,7.0,1
33,47,40,3.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,26,-7.0,1
32,26,47,7.5,1
26,47,40,7.0,1
47,40,32,-7.5,1
40,32,26,-7.0,1
32,26,45,6.5,1
26,45,40,7.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,24,-9.0,1
33,24,45,6.0,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,24,-9.0,1
33,24,47,7.0,1
24,47,44,10.0,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,48,5.0,1
23,48,45,11.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,45,12.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,48,13.5,1
48,48,40,-4.0,1
48,40,19,-14.5,1
40,19,48,4.0,1
19,48,48,14.5,1
48,48,40,-4.0,1
48,40,19,-14.5,1
40,19,50,5.0,1
19,50,47,14.0,1
50,47,41,-4.5,1
47,41,17,-15.0,1
41,17,50,4.5,1
17,50,47,15.0,1
50,47,41,-4.5,1
47,41,17,-15.0,1
41,17,50,4.5,1
17,50,45,14.0,1
50,45,41,-4.5,1
45,41,17,-14.0,1
41,17,50,4.5,1
17,50,45,14.0,1
50,45,41,-4.5,1
45,41,17,-14.0,1
41,17,52,5.5,1
17,52,44,13.5,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,45,5.0,1
16,45,40,12.0,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,45,4.5,1
33,45,40,3.5,1
45,40,36,-4.5,1
40,36,33,-3.5,1
36,33,47,5.5,1
33,47,40,3.5,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,47,6.0,1
32,47,40,4.0,1
47,40,35,-6.0,1
40,35,32,-4.0,1
35,32,48,6.5,1
32,48,40,4.0,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,47,7.0,1
33,47,40,3.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,38,5.0,1
47,38,32,-7.5,1
38,32,28,-5.0,1
32,28,47,7.5,1
28,47,38,5.0,1
47,38,32,-7.5,1
38,32,28,-5.0,1
32,28,45,6.5,1
28,45,36,4.0,1
45,36,33,-6.0,1
36,33,29,-3.5,1
33,29,45,6.0,1
29,45,36,3.5,1
45,36,33,-6.0,1
36,33,29,-3.5,1
33,29,45,6.0,1
29,45,36,3.5,1
45,36,33,-6.0,1
36,33,28,-4.0,1
33,28,45,6.0,1
28,45,36,4.0,1
45,36,33,-6.0,1
36,33,28,-4.0,1
33,28,47,7.0,1
28,47,41,6.5,1
47,41,33,-7.0,1
41,33,26,-7.5,1
33,26,47,7.0,1
26,47,41,7.5,1
47,41,33,-7.0,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,50,8.5,1
26,50,41,7.5,1
50,41,33,-8.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,40,7.0,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,48,7.5,1
21,48,40,9.5,1
48,40,33,-7.5,1
40,33,21,-9.5,1
33,21,47,7.0,1
21,47,40,9.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,48,8.0,1
28,48,40,6.0,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,47,7.0,1
33,47,40,3.5,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,26,-7.0,1
32,26,47,7.5,1
26,47,40,7.0,1
47,40,32,-7.5,1
40,32,26,-7.0,1
32,26,45,6.5,1
26,45,40,7.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,24,-9.0,1
33,24,45,6.0,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,24,-9.0,1
33,24,47,7.0,1
24,47,44,10.0,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,47,4.5,1
23,47,44,10.5,1
47,44,38,-4.5,1
44,38,23,-10.5,1
38,23,48,5.0,1
23,48,45,11.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,45,12.0,1
48,45,40,-4.0,1
45,40,21,-12.0,1
40,21,48,4.0,1
21,48,48,13.5,1
48,48,40,-4.0,1
48,40,19,-14.5,1
40,19,48,4.0,1
19,48,48,14.5,1
48,48,40,-4.0,1
48,40,19,-14.5,1
40,19,50,5.0,1
19,50,47,14.0,1
50,47,41,-4.5,1
47,41,17,-15.0,1
41,17,50,4.5,1
17,50,47,15.0,1
50,47,41,-4.5,1
47,41,17,-15.0,1
41,17,50,4.5,1
17,50,45,14.0,1
50,45,41,-4.5,1
45,41,17,-14.0,1
41,17,50,4.5,1
17,50,45,14.0,1
50,45,41,-4.5,1
45,41,17,-14.0,1
41,17,52,5.5,1
17,52,44,13.5,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,52,8.5,1
16,52,44,14.0,1
52,44,35,-8.5,1
44,35,16,-14.0,1
35,16,47,6.0,1
16,47,44,14.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,48,4.0,1
28,48,45,8.5,1
48,45,40,-4.0,1
45,40,33,-6.0,1
40,33,48,4.0,1
33,48,45,6.0,1
48,45,40,-4.0,1
45,40,33,-6.0,1
40,33,48,4.0,1
33,48,45,6.0,1
48,45,40,-4.0,1
45,40,31,-7.0,1
40,31,48,4.0,1
31,48,45,7.0,1
48,45,40,-4.0,1
45,40,31,-7.0,1
40,31,50,5.0,1
31,50,45,7.0,1
50,45,38,-6.0,1
45,38,30,-7.5,1
38,30,50,6.0,1
30,50,45,7.5,1
50,45,38,-6.0,1
45,38,30,-7.5,1
38,30,48,5.0,1
30,48,45,7.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,48,5.0,1
30,48,45,7.5,1
48,45,38,-5.0,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,36,-6.0,1
43,36,28,-7.5,1
36,28,48,6.0,1
28,48,43,7.5,1
48,43,36,-6.0,1
43,36,28,-7.5,1
36,28,48,6.0,1
28,48,43,7.5,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,48,5.0,1
26,48,43,8.5,1
48,43,38,-5.0,1
43,38,26,-8.5,1
38,26,47,4.5,1
26,47,43,8.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,47,3.5,1
24,47,43,9.5,1
47,43,40,-3.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,42,9.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,35,-5.0,1
42,35,26,-8.0,1
35,26,45,5.0,1
26,45,42,8.0,1
45,42,36,-4.5,1
42,36,26,-8.0,1
36,26,43,3.5,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,47,6.0,1
19,47,43,12.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,45,7.0,1
47,45,38,-4.5,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,45,7.5,1
47,45,38,-4.5,1
45,38,30,-7.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,42,7.0,1
47,42,40,-3.5,1
42,40,26,-8.0,1
40,26,47,3.5,1
26,47,42,8.0,1
47,42,40,-3.5,1
42,40,26,-8.0,1
40,26,45,2.5,1
26,45,40,7.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,24,-8.0,1
33,24,45,6.0,1
24,45,40,8.0,1
45,40,35,-5.0,1
40,35,23,-8.5,1
35,23,45,5.0,1
23,45,40,8.5,1
45,40,35,-5.0,1
40,35,23,-8.5,1
35,23,43,4.0,1
23,43,40,8.5,1
43,40,36,-3.5,1
40,36,21,-9.5,1
36,21,43,3.5,1
21,43,40,9.5,1
43,40,36,-3.5,1
40,36,21,-9.5,1
36,21,43,3.5,1
21,43,40,9.5,1
43,40,36,-3.5,1
40,36,21,-9.5,1
36,21,43,3.5,1
21,43,40,9.5,1
43,40,36,-3.5,1
40,36,21,-9.5,1
36,21,42,3.0,1
21,42,39,9.0,1
42,39,30,-6.0,1
39,30,23,-8.0,1
30,23,42,6.0,1
23,42,39,8.0,1
42,39,30,-6.0,1
39,30,23,-8.0,1
30,23,42,6.0,1
23,42,39,8.0,1
42,39,30,-6.0,1
39,30,21,-9.0,1
30,21,42,6.0,1
21,42,39,9.0,1
42,39,30,-6.0,1
39,30,21,-9.0,1
30,21,43,6.5,1
21,43,40,9.5,1
43,40,35,-4.0,1
40,35,19,-10.5,1
35,19,43,4.0,1
19,43,40,10.5,1
43,40,35,-4.0,1
40,35,19,-10.5,1
35,19,43,4.0,1
19,43,40,10.5,1
43,40,35,-4.0,1
40,35,21,-9.5,1
35,21,43,4.0,1
21,43,40,9.5,1
43,40,35,-4.0,1
40,35,21,-9.5,1
35,21,42,3.5,1
21,42,39,9.0,1
42,39,35,-3.5,1
39,35,23,-8.0,1
35,23,42,3.5,1
23,42,39,8.0,1
42,39,35,-3.5,1
39,35,23,-8.0,1
35,23,42,3.5,1
23,42,39,8.0,1
42,39,33,-4.5,1
39,33,23,-8.0,1
33,23,42,4.5,1
23,42,39,8.0,1
42,39,33,-4.5,1
39,33,23,-8.0,1
33,23,40,3.5,1
23,40,35,6.0,1
40,35,32,-4.0,1
35,32,16,-9.5,1
32,16,40,4.0,1
16,40,35,9.5,1
40,35,32,-4.0,1
35,32,16,-9.5,1
32,16,40,4.0,1
16,40,35,9.5,1
40,35,32,-4.0,1
35,32,16,-9.5,1
32,16,40,4.0,1
16,40,35,9.5,1
40,35,32,-4.0,1
35,32,16,-9.5,1
32,16,47,7.5,1
16,47,40,12.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,47,7.5,1
28,47,40,6.0,1
47,40,32,-7.5,1
40,32,28,-6.0,1
32,28,48,8.0,1
28,48,40,6.0,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,33,-3.5,1
33,33,48,7.5,1
33,48,40,3.5,1
48,40,33,-7.5,1
40,33,31,-4.5,1
33,31,48,7.5,1
31,48,40,4.5,1
48,40,33,-7.5,1
40,33,31,-4.5,1
33,31,50,8.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,29,-7.0,1
35,29,50,7.5,1
29,50,43,7.0,1
50,43,35,-7.5,1
43,35,29,-7.0,1
35,29,50,7.5,1
29,50,43,7.0,1
50,43,35,-7.5,1
43,35,28,-7.5,1
35,28,50,7.5,1
28,50,43,7.5,1
50,43,35,-7.5,1
43,35,28,-7.5,1
35,28,52,8.5,1
28,52,43,7.5,1
52,43,36,-8.0,1
43,36,26,-8.5,1
36,26,52,8.0,1
26,52,43,8.5,1
52,43,36,-8.0,1
43,36,26,-8.5,1
36,26,52,8.0,1
26,52,43,8.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,24,-9.5,1
36,24,50,7.0,1
24,50,43,9.5,1
50,43,36,-7.0,1
43,36,31,-6.0,1
36,31,50,7.0,1
31,50,43,6.0,1
50,43,36,-7.0,1
43,36,31,-6.0,1
36,31,50,7.0,1
31,50,38,3.5,1
50,38,38,-6.0,1
38,38,31,-3.5,1
38,31,50,6.0,1
31,50,38,3.5,1
50,38,38,-6.0,1
38,38,31,-3.5,1
38,31,50,6.0,1
31,50,40,4.5,1
50,40,35,-7.5,1
40,35,19,-10.5,1
35,19,50,7.5,1
19,50,40,10.5,1
50,40,35,-7.5,1
40,35,19,-10.5,1
35,19,48,6.5,1
19,48,41,11.0,1
48,41,35,-6.5,1
41,35,19,-11.0,1
35,19,48,6.5,1
19,48,41,11.0,1
48,41,35,-6.5,1
41,35,19,-11.0,1
35,19,48,6.5,1
19,48,40,10.5,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,48,6.0,1
24,48,40,8.0,1
48,40,36,-6.0,1
40,36,24,-8.0,1
36,24,52,8.0,1
24,52,43,9.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,38,-7.0,1
43,38,35,-4.0,1
38,35,52,7.0,1
35,52,43,4.0,1
52,43,38,-7.0,1
43,38,35,-4.0,1
38,35,52,7.0,1
35,52,48,6.5,1
52,48,40,-6.0,1
48,40,33,-7.5,1
40,33,52,6.0,1
33,52,48,7.5,1
52,48,40,-6.0,1
48,40,33,-7.5,1
40,33,52,6.0,1
33,52,47,7.0,1
52,47,40,-6.0,1
47,40,31,-8.0,1
40,31,52,6.0,1
31,52,47,8.0,1
52,47,40,-6.0,1
47,40,31,-8.0,1
40,31,50,5.0,1
31,50,45,7.0,1
50,45,41,-4.5,1
45,41,29,-8.0,1
41,29,50,4.5,1
29,50,45,8.0,1
50,45,41,-4.5,1
45,41,29,-8.0,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,28,-8.0,1
41,28,50,4.5,1
28,50,44,8.0,1
50,44,41,-4.5,1
44,41,28,-8.0,1
41,28,48,3.5,1
28,48,45,8.5,1
48,45,33,-7.5,1
45,33,29,-8.0,1
33,29,48,7.5,1
29,48,45,8.0,1
48,45,33,-7.5,1
45,33,29,-8.0,1
33,29,48,7.5,1
29,48,45,8.0,1
48,45,33,-7.5,1
45,33,26,-9.5,1
33,26,48,7.5,1
26,48,45,9.5,1
48,45,33,-7.5,1
45,33,26,-9.5,1
33,26,47,7.0,1
26,47,45,9.5,1
47,45,40,-3.5,1
45,40,28,-8.5,1
40,28,47,3.5,1
28,47,45,8.5,1
47,45,40,-3.5,1
45,40,28,-8.5,1
40,28,47,3.5,1
28,47,47,9.5,1
47,47,35,-6.0,1
47,35,28,-9.5,1
35,28,47,6.0,1
28,47,47,9.5,1
47,47,35,-6.0,1
47,35,28,-9.5,1
35,28,47,6.0,1
28,47,44,8.0,1
47,44,37,-5.0,1
44,37,16,-14.0,1
37,16,47,5.0,1
16,47,44,14.0,1
47,44,37,-5.0,1
44,37,16,-14.0,1
37,16,45,4.0,1
16,45,44,14.0,1
45,44,38,-3.5,1
44,38,16,-14.0,1
38,16,45,3.5,1
16,45,44,14.0,1
45,44,38,-3.5,1
44,38,16,-14.0,1
38,16,45,3.5,1
16,45,40,12.0,1
